 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Fwd Packet Length Min,Bwd Packet Length Max, Flow IAT Mean, Flow IAT Std, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Min, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Init_Win_bytes_backward, NFlow Packets/s
53789,53188,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
54870,63521,17,2999294,3,0,2064.0,516.0,0.0,999764.6666666667,1731641.4662280218,1.0,2999294.0,999764.6666666667,1.0,-2125437934,0,0.0,-1,-0.917263050282607
61563,3000,6,842586,3,4,344.0,0.0,451.0,140431.0,318160.5036166494,294.0,837928.0,418964.0,2644.0,60,104,4.747289890883542,4099,-0.9172556688022372
828,20084,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
756,46811,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
3000,53544,6,36984,1,1,0.0,0.0,0.0,36984.0,0.0,36984.0,0.0,0.0,0.0,20,20,27.038719446247026,2051,-0.9172072256316928
58535,32264,17,108975,3,0,1498.0,345.0,0.0,36325.0,62875.18057230533,1.0,108975.0,36325.0,1.0,80,0,0.0,-1,-0.9172256121204468
52437,39152,17,1,2,0,796.0,398.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
856,14646,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
39820,49717,17,108982,3,0,1398.0,330.0,0.0,36327.33333333333,62919.92101340668,0.0,108982.0,36327.33333333333,0.0,56,0,0.0,-1,-0.9172256146157944
61935,16984,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,57973,6,119805872,3,4,451.0,0.0,322.0,19967645.333333336,48893078.33913963,348.0,35108.0,17554.0,348.0,72,92,0.0333873451545012,513,-0.91726439998978
55646,23171,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
47089,6588,17,108887,3,0,1438.0,330.0,0.0,36295.66666666667,62824.37375201867,1.0,108887.0,36295.66666666667,1.0,56,0,0.0,-1,-0.9172255807229936
648,23361,17,1,2,0,386.0,193.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47367,17414,4,100,2,2,12.0,4.0,4.0,33.333333333333336,55.13921774321189,1.0,1.0,1.0,1.0,40,40,20000.0,0,-0.8749279902897715
553,5295,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
58181,41181,17,213854,6,0,2088.0,321.0,0.0,42770.8,58584.61416788541,1.0,213854.0,42770.8,1.0,120,0,0.0,-1,-0.9172347664741862
60190,3000,6,795828,3,4,327.0,0.0,451.0,132638.0,296127.2863712495,120.0,791735.0,395867.5,4063.0,60,104,5.026211693984127,2051,-0.9172551521775194
62965,53323,17,3008578,3,0,2064.0,516.0,0.0,1002859.3333333333,1737000.7201018466,1.0,3008578.0,1002859.3333333333,1.0,38,0,0.0,-1,-0.9172630546384224
586,11815,17,1,2,0,2912.0,1456.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,64361,6,49850,1,1,0.0,0.0,0.0,49850.0,0.0,49850.0,0.0,0.0,0.0,20,20,20.06018054162488,2051,-0.9172219979673792
731,52417,17,47,2,0,458.0,229.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
654,10160,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
42380,8494,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62506,2152,17,3000555,3,0,2064.0,516.0,0.0,1000185.0,1732370.3709429458,0.0,3000555.0,1000185.0,0.0,-2,0,0.0,-1,-0.917263050875818
661,22623,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
559,8811,17,49,2,0,458.0,229.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,0,0,0.0,-1,-0.8740639806664912
3000,51753,6,39218,1,1,0.0,0.0,0.0,39218.0,0.0,39218.0,0.0,0.0,0.0,20,20,25.49849558876026,2051,-0.917210486013868
44000,19385,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
648,19429,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
47777,59000,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
44722,44722,4,32682130,3,2,24.0,4.0,4.0,6536425.999999999,14615863.238011738,1.0,32682079.0,10894026.333333332,1.0,80,40,0.0611955218341032,0,-0.9172642675203242
19514,22283,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
56641,47560,17,104870,3,0,1398.0,330.0,0.0,34956.66666666667,60544.99067910848,1.0,104870.0,34956.66666666667,1.0,80,0,0.0,-1,-0.917224091398984
64900,64900,4,55451359,10,2,60.0,4.0,4.0,5041032.636363637,7164088.626142187,0.0,55451359.0,6161262.111111111,0.0,200,40,0.0360676462410957,0,-0.9172642327839776
926,47855,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
36535,53824,17,110259,3,0,1438.0,330.0,0.0,36753.0,63655.46525633129,1.0,110259.0,36753.0,1.0,16,0,0.0,-1,-0.9172260645372808
850,19881,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
648,58547,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
57266,42601,17,238701,6,0,2078.0,324.0,0.0,47740.2,65375.19757293281,1.0,238701.0,47740.2,1.0,0,0,0.0,-1,-0.9172378575400744
622,47,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,16,0,0.0,-1,-0.8731639706422408
46135,28307,17,1,2,0,776.0,388.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
708,11122,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
524,35325,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
42271,50329,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62989,26526,17,8999798,6,0,4128.0,516.0,0.0,1285685.4285714286,1603530.2141396084,1.0,8999798.0,1285685.4285714286,1.0,-2125437854,0,0.0,-1,-0.9172635209989144
648,56907,17,2,2,0,494.0,247.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
53584,32326,17,108788,3,0,1438.0,330.0,0.0,36262.66666666667,62806.1830103799,1.0,108788.0,36262.66666666667,1.0,32,0,0.0,-1,-0.917225545340142
25836,5292,4,0,2,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
54967,3000,6,119711078,3,3,374.0,0.0,0.0,23942215.6,53510263.82213892,218.0,6770.0,3385.0,1614.0,72,72,0.0250603373565811,2051,-0.9172644087821964
42499,23283,4,50,2,0,12.0,4.0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,40,0,0.0,-1,-0.8749279902897715
3000,62620,6,27597,3,4,451.0,0.0,369.0,4599.5,4743.209282753608,97.0,21619.0,10809.5,97.0,72,92,144.94329093742073,513,-0.9169959948768684
900,12374,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
56053,57954,4,91,2,2,12.0,4.0,4.0,30.333333333333336,51.67526810122357,0.0,1.0,1.0,1.0,40,40,21978.02197802197,0,-0.8707408667307974
61161,3000,6,744725,3,4,306.0,0.0,451.0,124120.83333333331,272102.9503701984,120.0,740891.0,370445.5,11730.0,60,104,5.371110141327335,2051,-0.9172545133495
3000,53523,6,84354,1,1,0.0,0.0,0.0,84354.0,0.0,84354.0,0.0,0.0,0.0,20,20,11.85480238044432,2051,-0.9172393673053292
62814,23423,17,2999557,3,0,2064.0,516.0,0.0,999852.3333333333,1731791.5772983,1.0,2999557.0,999852.3333333333,1.0,0,0,0.0,-1,-0.917263050406371
50124,23407,17,3001071,3,0,2064.0,516.0,0.0,1000357.0,1732668.283681848,0.0,3001071.0,1000357.0,0.0,-2,0,0.0,-1,-0.9172630511184156
701,30564,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
30312,1752,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
39778,50569,17,215267,4,0,2088.0,321.0,0.0,43053.4,58975.902140620114,1.0,215267.0,43053.4,1.0,96,0,0.0,-1,-0.9172349613927688
14861,18107,4,0,2,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
3000,64606,6,66240,1,1,0.0,0.0,0.0,66240.0,0.0,66240.0,0.0,0.0,0.0,20,20,15.096618357487923,2051,-0.9172325049528368
929,16929,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
63222,34818,17,2999291,3,0,2064.0,516.0,0.0,999763.6666666667,1731639.734177214,1.0,2999291.0,999763.6666666667,1.0,56,0,0.0,-1,-0.9172630502811951
621,13529,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
38378,23345,17,47,2,0,750.0,375.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
782,39543,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62484,13030,17,2999013,3,0,2064.0,516.0,0.0,999671.0,1731441.991843504,1.0,2999013.0,999671.0,1.0,40,0,0.0,-1,-0.9172630501503484
63224,3000,6,6496710,1,1,0.0,0.0,0.0,6496710.0,0.0,6496710.0,0.0,0.0,0.0,20,20,0.1539240631027089,511,-0.9172641360004236
564,13633,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
809,40302,17,1,2,0,2656.0,1328.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2944,0,0.0,-1,1.1995591152063798
37107,53927,17,16,2,0,802.0,401.0,0.0,16.0,0.0,16.0,16.0,16.0,16.0,64,0,0.0,-1,-0.7849629882657038
62169,42956,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
37379,52374,17,106814,3,0,1398.0,330.0,0.0,35604.66666666667,61667.359602413126,1.0,106814.0,35604.66666666667,1.0,80,0,0.0,-1,-0.917224826135244
46637,31166,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
48561,3657,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62573,45598,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
762,43335,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
60419,43298,17,2,2,0,1040.0,520.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,64,0,0.0,-1,0.1411473266879352
55994,40828,17,1,2,0,772.0,386.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
53948,3000,6,197468,3,4,344.0,0.0,451.0,32911.333333333336,54985.35300120085,154.0,193733.0,96866.5,5622.0,60,104,20.256446614134948,2051,-0.917226942422202
642,59396,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
33548,24075,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
55439,28743,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
1003,4100,17,81,2,0,458.0,229.0,0.0,81.0,0.0,81.0,81.0,81.0,81.0,40,0,0.0,-1,-0.8911308374226465
16959,13231,4,118,2,2,12.0,4.0,4.0,39.33333333333333,64.66323014923809,2.0,2.0,2.0,2.0,40,40,16949.15254237288,0,-0.8813860961180197
60563,63749,17,215872,4,0,2088.0,321.0,0.0,43174.4,59133.68246439588,1.0,215872.0,43174.4,1.0,120,0,0.0,-1,-0.9172350440703037
62590,10914,17,3149268,3,0,2064.0,516.0,0.0,1049756.0,1818228.129474132,1.0,3149268.0,1049756.0,1.0,28,0,0.0,-1,-0.9172631175031436
63205,37952,17,3000262,3,0,2064.0,516.0,0.0,1000087.3333333333,1732164.83436835,1.0,3000262.0,1000087.3333333333,1.0,80,0,0.0,-1,-0.9172630507380268
37416,51212,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
997,56299,17,46,2,0,458.0,229.0,0.0,46.0,0.0,46.0,46.0,46.0,46.0,40,0,0.0,-1,-0.8712465579818813
37936,7236,17,107684,4,0,1398.0,330.0,0.0,35894.66666666667,62169.65433660809,1.0,107684.0,35894.66666666667,1.0,104,0,0.0,-1,-0.9172251463597424
567,1513,17,1,2,0,2656.0,1328.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
900,11372,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
62598,4726,17,3001833,3,0,2064.0,516.0,0.0,1000611.0,1733107.3585614944,1.0,3001833.0,1000611.0,1.0,-2125437910,0,0.0,-1,-0.9172630514765177
63492,44034,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
63213,3000,6,9742,1,2,0.0,0.0,0.0,4871.0,5918.483759,686.0,0.0,0.0,0.0,20,64,205.2966537,65535,-0.9169385292329332
38691,36415,17,0,2,0,1032.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
62562,63429,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
63542,17700,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
50807,3324,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
849,3734,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
918,45204,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
950,57416,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,50343,6,18248,1,1,0.0,0.0,0.0,18248.0,0.0,18248.0,0.0,0.0,0.0,20,20,54.800526085050414,2051,-0.9171484587848584
1011,61839,17,47,2,0,458.0,229.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
966,24317,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
59148,42155,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
864,48853,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
26369,26369,4,36763439,4,3,36.0,4.0,4.0,4084826.555555557,9895607.29607994,1.0,36763335.0,7352667.0,1.0,120,80,0.1088037492901575,0,-0.9172641739325822
5408,45034,17,3006270,3,0,2064.0,516.0,0.0,1002090.0,1735668.1956805568,1.0,3006270.0,1002090.0,1.0,38,0,0.0,-1,-0.9172630535580808
875,47711,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
44193,58952,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
59748,43353,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
648,6285,17,47,2,0,458.0,229.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,-2,0,0.0,-1,-0.8722256623190862
60610,53478,4,100,2,2,12.0,4.0,4.0,33.33333333333333,56.0029761113937,1.0,1.0,1.0,1.0,40,40,20000.0,0,-0.8749279902897715
49583,3000,6,119099667,39,41,39.0,1.0,1.0,1507590.722,1780444.343,39797.0,117000000.0,3080549.763,984240.0,780,820,0.344249493,2051,-0.9172637508886132
59532,3000,6,56255,3,3,407.0,0.0,451.0,11251.0,15376.511194025776,166.0,49438.0,24719.0,1053.0,60,84,53.32859301395432,2051,-0.9171515746074872
3000,63567,6,34498,1,1,0.0,0.0,0.0,34498.0,0.0,34498.0,0.0,0.0,0.0,20,20,28.98718766305293,2051,-0.9172031010682322
63164,28662,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
49238,3000,6,44123,3,3,412.0,0.0,451.0,8824.6,10995.843864842753,0.0,36851.0,18425.5,0.0,60,84,67.99175033429277,2051,-0.9171205352903578
62435,9029,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
1007,34004,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
53216,18609,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
722,36655,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
33650,7518,4,102,2,2,12.0,4.0,4.0,34.0,28.618176042508374,1.0,49.0,49.0,49.0,40,40,19607.843137254906,0,-0.8757581171827272
57419,3000,6,2815338,1,1,0.0,0.0,0.0,2815338.0,0.0,2815338.0,0.0,0.0,0.0,20,20,0.3551971379635411,511,-0.9172637099408332
49280,45622,17,2,2,0,750.0,375.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
56697,3000,6,1104,1,1,0.0,0.0,0.0,1104.0,0.0,1104.0,0.0,0.0,0.0,20,20,905.7971014492754,511,-0.91534704917015
60647,5523,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
52402,52852,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62934,62970,4,49,2,0,12.0,4.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
31989,61700,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
43336,42036,17,106152,4,0,1398.0,330.0,0.0,35384.0,61284.28770084548,1.0,106152.0,35384.0,1.0,104,0,0.0,-1,-0.9172245789535586
53117,19387,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
53668,34993,17,221790,4,0,2088.0,321.0,0.0,44358.0,60760.53088971492,0.0,221790.0,44358.0,0.0,120,0,0.0,-1,-0.9172358290214055
52089,33199,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
44664,65422,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
39315,2693,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
52923,3000,6,119881407,4,4,423.0,0.0,451.0,17125915.285714287,45265270.76612875,511.0,103515.0,34505.0,4313.0,92,92,0.0333663084217888,2051,-0.917264391199921
57802,53493,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
59103,19039,17,106807,3,0,1438.0,330.0,0.0,35602.33333333333,61663.3181505288,1.0,106807.0,35602.33333333333,1.0,-4,0,0.0,-1,-0.9172248235375692
18944,55171,4,52,2,2,12.0,4.0,4.0,17.333333333333336,28.29016319029166,1.0,1.0,1.0,1.0,40,40,38461.53846153846,0,-0.8358481704060137
51556,3000,6,118149741,36,38,36.0,1.0,1.0,1618489.603,1879060.701,39651.0,117000000.0,3345734.086,995799.0,720,760,0.321625758,4098,-0.9172637989219694
3000,51329,6,86728,1,1,0.0,0.0,0.0,86728.0,0.0,86728.0,0.0,0.0,0.0,20,20,11.530301632690712,2051,-0.9172400542161628
812,26739,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
59625,3000,6,118155635,43,45,43.0,1.0,1.0,1358110.747,1660255.077,40929.0,113000000.0,2692160.143,990434.0,860,900,0.380853609,2051,-0.9172636735461636
1018,65037,17,47,2,0,422.0,211.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,16,0,0.0,-1,-0.8722256623190862
886,49873,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
519,57330,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
50791,3000,6,474,1,1,0.0,0.0,0.0,474.0,0.0,474.0,0.0,0.0,0.0,20,20,2109.704641350211,511,-0.912798589305115
51545,3000,6,182737,3,4,348.0,0.0,451.0,30456.166666666664,44382.56838632332,683.0,169478.0,84739.0,5310.0,60,104,21.88938200802246,2051,-0.9172239178655782
790,39590,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
59668,3000,6,720286,3,4,314.0,0.0,451.0,120047.66666666666,267069.97126795567,284.0,715271.0,357635.5,2794.0,60,104,5.553349641670114,2051,-0.917254175801738
55721,54578,17,3,2,0,766.0,383.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,40,0,0.0,-1,-0.211656602818213
3000,49530,6,10227020,3,4,451.0,0.0,358.0,1704503.3333333333,4163506.282881661,198.0,23566.0,11783.0,198.0,72,92,0.3911207761400682,513,-0.917263737388539
609,50499,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
61139,3000,6,11348035,1,1,0.0,0.0,0.0,11348035.0,0.0,11348035.0,0.0,0.0,0.0,20,20,0.0881209830600628,511,-0.9172642752939348
41415,1775,17,1,2,0,776.0,388.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
50194,3000,6,4359,1,1,0.0,0.0,0.0,4359.0,0.0,4359.0,0.0,0.0,0.0,20,20,229.4104152328516,511,-0.9167788404547266
766,7616,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
56036,3000,6,354774,3,4,298.0,0.0,451.0,59129.0,117168.97282130623,2554.0,346108.0,173054.0,2871.0,60,104,11.27478338322425,2051,-0.9172435784441292
3000,64114,6,62926,1,1,0.0,0.0,0.0,62926.0,0.0,62926.0,0.0,0.0,0.0,20,20,15.89168229348759,2051,-0.9172308219427516
886,51812,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
677,37970,17,1,2,0,2208.0,1104.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
3000,59973,6,73832,1,1,0.0,0.0,0.0,73832.0,0.0,73832.0,0.0,0.0,0.0,20,20,13.544262650341317,2051,-0.9172357910159976
824,19520,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
996,33715,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2960,0,0.0,-1,1.1995591152063798
53481,41871,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,55816,6,65623,1,1,0.0,0.0,0.0,65623.0,0.0,65623.0,0.0,0.0,0.0,20,20,15.238559651341754,2051,-0.9172322044881592
13534,36900,17,1,2,0,1230.0,615.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
681,18031,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
59705,16584,17,49,2,0,766.0,383.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
41625,51355,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1032,0,0.0,-1,1.1995591152063798
49172,5809,17,48,2,0,766.0,383.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,0,0,0.0,-1,-0.8731639706422408
708,4194,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
900,52415,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
828,16305,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,64,0,0.0,-1,0.1411473266879352
48281,31931,17,106763,4,0,1398.0,330.0,0.0,35587.66666666667,61637.048715308665,1.0,106763.0,35587.66666666667,1.0,80,0,0.0,-1,-0.9172248072015268
56798,3616,17,215932,6,0,2088.0,321.0,0.0,43186.4,59151.97350722968,1.0,215932.0,43186.4,1.0,120,0,0.0,-1,-0.9172350522444772
